torneo,año,jornada,local,visita,marcador,estadio,fecha,resultado
apertura,2007,7,Pachuca,Tecos,5-2,Estadio Miguel Hidalgo,2006-09-10,L
apertura,2007,7,Veracruz,Tigres UANL,2-1,Luis "Pirata" de la Fuente,2006-09-10,L
apertura,2007,7,Toluca,CA Morelia,2-1,Nemesio Díez,2006-09-10,L
apertura,2007,7,Santos Laguna,América,0-1,Nuevo Estadio Corona,2006-09-11,V
apertura,2007,8,Tecos,Cruz Azul,1-1,Tres de Marzo,2006-09-14,X
apertura,2007,8,San Luis,Toluca,1-0,Alfonso Lastras Ramirez,2006-09-14,L
apertura,2007,8,América,Pachuca,3-1,Estadio Azteca,2006-09-14,L
apertura,2007,8,Pumas UNAM,Monterrey,3-0,Olímpico de Universitario,2006-09-14,L
apertura,2007,8,Necaxa,Atlante FC,0-0,Estadio Victoria de Aguascalientes,2006-09-14,X
apertura,2007,8,Atlas Guadalajara,Veracruz,3-1,Estadio Jalisco,2006-09-14,L
apertura,2007,8,Tigres UANL,Chiapas,1-1,Estadio Universitario de Nuevo León,2006-09-14,X
apertura,2007,8,Querétaro,Chivas Guadalajara,1-1,Estadio Corregidora,2006-09-14,X
apertura,2007,8,CA Morelia,Santos Laguna,3-2,Estadio Generalísimo José María Morelos y Pavón,2006-09-14,L
apertura,2007,9,Toluca,Tigres UANL,7-0,Nemesio Díez,2006-09-16,L
apertura,2007,9,Chiapas,Atlas Guadalajara,4-0,Estadio Zoque VMR,2006-09-16,L
apertura,2007,9,Atlante FC,Veracruz,2-0,Estadio Azul,2006-09-17,L
apertura,2007,9,Monterrey,Tecos,3-2,BBVA Bancomer,2006-09-17,L
apertura,2007,9,Cruz Azul,América,1-2,Estadio Azteca,2006-09-17,V
apertura,2007,9,Chivas Guadalajara,Pumas UNAM,0-0,Estadio Akron,2006-09-17,X
apertura,2007,9,Pachuca,CA Morelia,2-0,Estadio Miguel Hidalgo,2006-09-17,L
apertura,2007,9,Necaxa,Querétaro,1-2,Estadio Victoria de Aguascalientes,2006-09-17,V
apertura,2007,9,Santos Laguna,San Luis,0-0,Nuevo Estadio Corona,2006-09-17,X
apertura,2007,10,San Luis,Pachuca,0-3,Alfonso Lastras Ramirez,2006-09-23,V
apertura,2007,10,Veracruz,Chiapas,3-1,Luis "Pirata" de la Fuente,2006-09-24,L
apertura,2007,10,Tigres UANL,Santos Laguna,2-2,Estadio Universitario de Nuevo León,2006-09-24,X
apertura,2007,10,CA Morelia,Cruz Azul,4-4,Estadio Generalísimo José María Morelos y Pavón,2006-09-24,X
apertura,2007,10,Querétaro,Atlante FC,1-2,Estadio Corregidora,2006-09-24,V
apertura,2007,10,Atlas Guadalajara,Toluca,0-0,Estadio Jalisco,2006-09-24,X
apertura,2007,10,Pumas UNAM,Necaxa,1-1,Olímpico de Universitario,2006-09-24,X
apertura,2007,10,América,Monterrey,1-1,Estadio Azteca,2006-09-24,X
apertura,2007,10,Tecos,Chivas Guadalajara,2-1,Tres de Marzo,2006-09-25,L
apertura,2007,11,Querétaro,Pumas UNAM,1-1,Estadio Corregidora,2006-09-30,X
apertura,2007,11,Atlante FC,Chiapas,0-1,Estadio Azul,2006-10-01,V
apertura,2007,11,Monterrey,CA Morelia,2-0,BBVA Bancomer,2006-10-01,L
apertura,2007,11,Cruz Azul,San Luis,0-1,Estadio Azteca,2006-10-01,V
apertura,2007,11,Chivas Guadalajara,América,2-0,Estadio Akron,2006-10-01,L
apertura,2007,11,Pachuca,Tigres UANL,5-0,Estadio Miguel Hidalgo,2006-10-01,L
apertura,2007,11,Necaxa,Tecos,2-1,Estadio Victoria de Aguascalientes,2006-10-01,L
apertura,2007,11,Toluca,Veracruz,2-3,Nemesio Díez,2006-10-01,V
apertura,2007,11,Santos Laguna,Atlas Guadalajara,1-1,Nuevo Estadio Corona,2006-10-01,X
apertura,2007,12,Tecos,Querétaro,0-2,Tres de Marzo,2006-10-07,V
apertura,2007,12,Chiapas,Toluca,1-1,Estadio Zoque VMR,2006-10-07,X
apertura,2007,12,San Luis,Monterrey,1-0,Alfonso Lastras Ramirez,2006-10-07,L
apertura,2007,12,Veracruz,Santos Laguna,5-1,Luis "Pirata" de la Fuente,2006-10-08,L
apertura,2007,12,Atlas Guadalajara,Pachuca,1-1,Estadio Jalisco,2006-10-08,X
apertura,2007,12,Tigres UANL,Cruz Azul,0-2,Estadio Universitario de Nuevo León,2006-10-08,V
apertura,2007,12,CA Morelia,Chivas Guadalajara,3-2,Estadio Generalísimo José María Morelos y Pavón,2006-10-08,L
apertura,2007,12,Pumas UNAM,Atlante FC,0-1,Olímpico de Universitario,2006-10-08,V
apertura,2007,12,América,Necaxa,2-1,Estadio Azteca,2006-10-08,L
apertura,2007,13,Querétaro,América,1-0,Estadio Corregidora,2006-10-14,L
apertura,2007,13,Atlante FC,Toluca,2-2,Estadio Azul,2006-10-15,X
apertura,2007,13,Monterrey,Tigres UANL,2-1,BBVA Bancomer,2006-10-15,L
apertura,2007,13,Cruz Azul,Atlas Guadalajara,2-1,Estadio Azteca,2006-10-15,L
apertura,2007,13,Chivas Guadalajara,San Luis,1-0,Estadio Akron,2006-10-15,L
apertura,2007,13,Pachuca,Veracruz,0-0,Estadio Miguel Hidalgo,2006-10-15,X
apertura,2007,13,Pumas UNAM,Tecos,2-0,Olímpico de Universitario,2006-10-15,L
apertura,2007,13,Santos Laguna,Chiapas,0-0,Nuevo Estadio Corona,2006-10-15,X
apertura,2007,13,Tecos,Atlante FC,3-1,Tres de Marzo,2006-10-21,L
apertura,2007,14,San Luis,Necaxa,1-1,Alfonso Lastras Ramirez,2006-10-21,X
apertura,2007,14,Veracruz,Cruz Azul,0-2,Luis "Pirata" de la Fuente,2006-10-22,V
apertura,2007,14,Tigres UANL,Chivas Guadalajara,0-0,Estadio Universitario de Nuevo León,2006-10-22,X
apertura,2007,14,CA Morelia,Querétaro,2-0,Estadio Generalísimo José María Morelos y Pavón,2006-10-22,L
apertura,2007,14,Atlas Guadalajara,Monterrey,2-1,Estadio Jalisco,2006-10-22,L
apertura,2007,14,Toluca,Santos Laguna,1-0,Nemesio Díez,2006-10-22,L
apertura,2007,14,Chiapas,Pachuca,0-1,Estadio Zoque VMR,2006-10-22,V
apertura,2007,14,América,Pumas UNAM,2-0,Estadio Azteca,2006-10-22,L
apertura,2007,14,Monterrey,Veracruz,3-0,BBVA Bancomer,2006-10-29,L
apertura,2007,15,Atlante FC,Santos Laguna,2-3,Estadio Azul,2006-10-28,V
apertura,2007,15,Cruz Azul,Chiapas,1-0,Estadio Azteca,2006-10-29,L
apertura,2007,15,Chivas Guadalajara,Atlas Guadalajara,3-1,Estadio Akron,2006-10-29,L
apertura,2007,15,Pachuca,Toluca,3-1,Estadio Miguel Hidalgo,2006-10-29,L
apertura,2007,15,Querétaro,San Luis,2-2,Estadio Corregidora,2006-10-29,X
apertura,2007,15,Necaxa,Tigres UANL,1-0,Estadio Victoria de Aguascalientes,2006-10-29,L
apertura,2007,15,Pumas UNAM,CA Morelia,1-0,Olímpico de Universitario,2006-10-29,L
apertura,2007,15,Tecos,América,0-0,Tres de Marzo,2006-10-29,X
apertura,2007,15,San Luis,Pumas UNAM,0-1,Alfonso Lastras Ramirez,2006-11-04,V
apertura,2007,16,Chiapas,Monterrey,1-1,Estadio Zoque VMR,2006-11-04,X
apertura,2007,16,Veracruz,Chivas Guadalajara,3-2,Luis "Pirata" de la Fuente,2006-11-05,L
apertura,2007,16,Atlante FC,América,0-0,Estadio Azul,2006-11-05,X
apertura,2007,16,CA Morelia,Tecos,2-1,Estadio Generalísimo José María Morelos y Pavón,2006-11-05,L
apertura,2007,16,Tigres UANL,Querétaro,3-2,Estadio Universitario de Nuevo León,2006-11-05,L
apertura,2007,16,Atlas Guadalajara,Necaxa,2-1,Estadio Jalisco,2006-11-05,L
apertura,2007,16,Toluca,Cruz Azul,1-1,Nemesio Díez,2006-11-05,X
apertura,2007,16,Santos Laguna,Pachuca,1-1,Nuevo Estadio Corona,2006-11-05,X
apertura,2007,16,Necaxa,CA Morelia,1-3,Estadio Victoria de Aguascalientes,2006-11-09,V
apertura,2007,17,Querétaro,Atlas Guadalajara,1-1,Estadio Corregidora,2006-11-11,X
apertura,2007,17,Monterrey,Toluca,2-1,BBVA Bancomer,2006-11-12,L
apertura,2007,17,Cruz Azul,Santos Laguna,1-0,Estadio Azteca,2006-11-12,L
apertura,2007,17,Pachuca,Atlante FC,2-2,Estadio Miguel Hidalgo,2006-11-12,X
apertura,2007,17,Chivas Guadalajara,Chiapas,1-0,Estadio Akron,2006-11-12,L
apertura,2007,17,Necaxa,Veracruz,1-2,Estadio Victoria de Aguascalientes,2006-11-12,V
apertura,2007,17,Pumas UNAM,Tigres UANL,5-0,Olímpico de Universitario,2006-11-12,L
apertura,2007,17,Tecos,San Luis,0-0,Tres de Marzo,2006-11-12,X
apertura,2007,17,América,CA Morelia,2-1,Estadio Azteca,2006-11-12,L
clausura,2007,1,Tecos,Tigres UANL,2-1,Tres de Marzo,2007-01-20,L
clausura,2007,1,Querétaro,Veracruz,0-0,Estadio Corregidora,2007-01-20,X
clausura,2007,1,Cruz Azul,Pachuca,3-2,Estadio Azteca,2007-01-21,L
clausura,2007,1,Monterrey,Santos Laguna,1-0,BBVA Bancomer,2007-01-21,L
clausura,2007,1,Chivas Guadalajara,Toluca,1-1,Estadio Akron,2007-01-21,X
clausura,2007,1,CA Morelia,Atlante FC,3-1,Estadio Generalísimo José María Morelos y Pavón,2007-01-21,L
clausura,2007,1,Necaxa,Chiapas,3-1,Estadio Victoria de Aguascalientes,2007-01-21,L
clausura,2007,1,Pumas UNAM,Atlas Guadalajara,0-0,Olímpico de Universitario,2007-01-21,X
clausura,2007,1,América,San Luis,4-1,Estadio Azteca,2007-01-21,L
clausura,2007,2,San Luis,CA Morelia,1-2,Alfonso Lastras Ramirez,2007-01-27,V
clausura,2007,2,Chiapas,Querétaro,2-0,Estadio Zoque VMR,2007-01-27,L
clausura,2007,2,Veracruz,Pumas UNAM,2-1,Luis "Pirata" de la Fuente,2007-01-28,L
clausura,2007,2,Atlante FC,Cruz Azul,1-0,Estadio Azul,2007-01-28,L
clausura,2007,2,Tigres UANL,América,1-0,Estadio Universitario de Nuevo León,2007-01-28,L
clausura,2007,2,Pachuca,Monterrey,4-0,Estadio Miguel Hidalgo,2007-01-28,L
clausura,2007,2,Atlas Guadalajara,Tecos,4-1,Estadio Jalisco,2007-01-28,L
clausura,2007,2,Toluca,Necaxa,1-1,Nemesio Díez,2007-01-28,X
clausura,2007,2,Santos Laguna,Chivas Guadalajara,2-3,Nuevo Estadio Corona,2007-01-29,V
clausura,2007,3,San Luis,Atlante FC,3-0,Alfonso Lastras Ramirez,2007-02-03,L
clausura,2007,3,Chivas Guadalajara,Pachuca,0-1,Estadio Akron,2007-02-04,V
clausura,2007,3,Monterrey,Cruz Azul,1-2,BBVA Bancomer,2007-02-04,V
clausura,2007,3,Querétaro,Toluca,0-0,Estadio Corregidora,2007-02-04,X
clausura,2007,3,CA Morelia,Tigres UANL,0-0,Estadio Generalísimo José María Morelos y Pavón,2007-02-04,X
clausura,2007,3,Necaxa,Santos Laguna,1-0,Estadio Victoria de Aguascalientes,2007-02-04,L
clausura,2007,3,Pumas UNAM,Chiapas,2-0,Olímpico de Universitario,2007-02-04,L
clausura,2007,3,América,Atlas Guadalajara,0-1,Estadio Azteca,2007-02-04,V
clausura,2007,3,Tecos,Veracruz,3-0,Tres de Marzo,2007-02-04,L
clausura,2007,4,Chiapas,Tecos,1-1,Estadio Zoque VMR,2007-02-10,X
clausura,2007,4,Cruz Azul,Chivas Guadalajara,1-2,Estadio Azteca,2007-02-11,V
clausura,2007,4,Atlante FC,Monterrey,2-0,Estadio Azul,2007-02-11,L
clausura,2007,4,Pachuca,Necaxa,1-1,Estadio Miguel Hidalgo,2007-02-11,X
clausura,2007,4,Tigres UANL,San Luis,1-1,Estadio Universitario de Nuevo León,2007-02-11,X
clausura,2007,4,Veracruz,América,2-4,Luis "Pirata" de la Fuente,2007-02-11,V
clausura,2007,4,Atlas Guadalajara,CA Morelia,2-0,Estadio Jalisco,2007-02-11,L
clausura,2007,4,Toluca,Pumas UNAM,2-2,Nemesio Díez,2007-02-11,X
clausura,2007,4,Santos Laguna,Querétaro,0-0,Nuevo Estadio Corona,2007-02-11,X
clausura,2007,5,Tecos,Toluca,0-0,Tres de Marzo,2007-02-15,X
clausura,2007,5,América,Chiapas,4-1,Estadio Azteca,2007-02-15,L
clausura,2007,5,Necaxa,Cruz Azul,0-2,Estadio Victoria de Aguascalientes,2007-02-15,V
clausura,2007,5,San Luis,Atlas Guadalajara,1-0,Alfonso Lastras Ramirez,2007-02-15,L
clausura,2007,5,Querétaro,Pachuca,0-0,Estadio Corregidora,2007-02-15,X
clausura,2007,5,Tigres UANL,Atlante FC,1-0,Estadio Universitario de Nuevo León,2007-02-15,L
clausura,2007,5,Pumas UNAM,Santos Laguna,2-1,Olímpico de Universitario,2007-02-15,L
clausura,2007,5,CA Morelia,Veracruz,5-0,Estadio Generalísimo José María Morelos y Pavón,2007-02-15,L
clausura,2007,5,Chivas Guadalajara,Monterrey,1-1,Estadio Akron,2007-02-22,X
clausura,2007,6,Chiapas,CA Morelia,2-1,Estadio Zoque VMR,2007-02-17,L
clausura,2007,6,Monterrey,Necaxa,2-2,BBVA Bancomer,2007-02-18,X
clausura,2007,6,Atlante FC,Chivas Guadalajara,0-3,Estadio Azul,2007-02-18,V
clausura,2007,6,Cruz Azul,Querétaro,0-0,Estadio Azteca,2007-02-18,X
clausura,2007,6,Veracruz,San Luis,2-1,Luis "Pirata" de la Fuente,2007-02-18,L
clausura,2007,6,Pachuca,Pumas UNAM,0-0,Estadio Miguel Hidalgo,2007-02-18,X
clausura,2007,6,Atlas Guadalajara,Tigres UANL,2-0,Estadio Jalisco,2007-02-18,L
clausura,2007,6,Toluca,América,2-2,Nemesio Díez,2007-02-18,X
clausura,2007,6,Santos Laguna,Tecos,1-1,Nuevo Estadio Corona,2007-02-18,X
clausura,2007,7,San Luis,Chiapas,1-0,Alfonso Lastras Ramirez,2007-02-25,L
clausura,2007,7,Necaxa,Chivas Guadalajara,2-4,Estadio Victoria de Aguascalientes,2007-02-25,V
clausura,2007,7,CA Morelia,Toluca,2-1,Estadio Generalísimo José María Morelos y Pavón,2007-02-25,L
clausura,2007,7,Tigres UANL,Veracruz,1-0,Estadio Universitario de Nuevo León,2007-02-25,L
clausura,2007,7,Querétaro,Monterrey,2-1,Estadio Corregidora,2007-02-25,L
clausura,2007,7,Atlas Guadalajara,Atlante FC,1-1,Estadio Jalisco,2007-02-25,X
clausura,2007,7,Pumas UNAM,Cruz Azul,0-1,Olímpico de Universitario,2007-02-25,V
clausura,2007,7,América,Santos Laguna,2-0,Estadio Azteca,2007-02-25,L
clausura,2007,7,Tecos,Pachuca,3-4,Tres de Marzo,2007-02-25,V
clausura,2007,8,Chiapas,Tigres UANL,2-3,Estadio Zoque VMR,2007-03-03,V
clausura,2007,8,Cruz Azul,Tecos,1-0,Estadio Azteca,2007-03-04,L
clausura,2007,8,Monterrey,Pumas UNAM,0-1,BBVA Bancomer,2007-03-04,V
clausura,2007,8,Atlante FC,Necaxa,3-0,Estadio Azul,2007-03-04,L
clausura,2007,8,Veracruz,Atlas Guadalajara,0-1,Luis "Pirata" de la Fuente,2007-03-04,V
clausura,2007,8,Chivas Guadalajara,Querétaro,2-0,Estadio Akron,2007-03-04,L
clausura,2007,8,Toluca,San Luis,1-1,Nemesio Díez,2007-03-04,X
clausura,2007,8,Santos Laguna,CA Morelia,2-1,Nuevo Estadio Corona,2007-03-04,L
clausura,2007,8,Pachuca,América,1-0,Estadio Miguel Hidalgo,2007-03-05,L
clausura,2007,9,Tecos,Monterrey,2-0,Tres de Marzo,2007-03-10,L
clausura,2007,9,Veracruz,Atlante FC,0-1,Luis "Pirata" de la Fuente,2007-03-11,V
clausura,2007,9,San Luis,Santos Laguna,2-3,Alfonso Lastras Ramirez,2007-03-11,V
clausura,2007,9,Tigres UANL,Toluca,0-2,Estadio Universitario de Nuevo León,2007-03-11,V
clausura,2007,9,CA Morelia,Pachuca,0-1,Estadio Generalísimo José María Morelos y Pavón,2007-03-11,V
clausura,2007,9,Querétaro,Necaxa,2-0,Estadio Corregidora,2007-03-11,L
clausura,2007,9,Atlas Guadalajara,Chiapas,0-1,Estadio Jalisco,2007-03-11,V
clausura,2007,9,Pumas UNAM,Chivas Guadalajara,0-0,Olímpico de Universitario,2007-03-11,X
clausura,2007,9,América,Cruz Azul,0-0,Estadio Azteca,2007-03-12,X
clausura,2007,10,Chiapas,Veracruz,0-2,Estadio Zoque VMR,2007-03-14,V
clausura,2007,10,Atlante FC,Querétaro,3-1,Estadio Azul,2007-03-15,L
clausura,2007,10,Santos Laguna,Tigres UANL,0-1,Nuevo Estadio Corona,2007-03-15,V
clausura,2007,10,Monterrey,América,1-0,BBVA Bancomer,2007-03-15,L
clausura,2007,10,Necaxa,Pumas UNAM,1-1,Estadio Victoria de Aguascalientes,2007-03-15,X
clausura,2007,10,Cruz Azul,CA Morelia,3-2,Estadio Azteca,2007-03-15,L
clausura,2007,10,Pachuca,San Luis,3-0,Estadio Miguel Hidalgo,2007-03-22,L
clausura,2007,10,Toluca,Atlas Guadalajara,0-0,Nemesio Díez,2007-04-05,X
clausura,2007,10,Chivas Guadalajara,Tecos,2-2,Estadio Akron,2007-04-12,X
clausura,2007,11,Chiapas,Atlante FC,2-1,Estadio Zoque VMR,2007-03-17,L
clausura,2007,11,Veracruz,Toluca,0-1,Luis "Pirata" de la Fuente,2007-03-18,V
clausura,2007,11,San Luis,Cruz Azul,2-0,Alfonso Lastras Ramirez,2007-03-18,L
clausura,2007,11,CA Morelia,Monterrey,1-0,Estadio Generalísimo José María Morelos y Pavón,2007-03-18,L
clausura,2007,11,Atlas Guadalajara,Santos Laguna,3-3,Estadio Jalisco,2007-03-18,X
clausura,2007,11,Pumas UNAM,Querétaro,3-3,Olímpico de Universitario,2007-03-18,X
clausura,2007,11,Tecos,Necaxa,2-1,Tres de Marzo,2007-03-18,L
clausura,2007,11,América,Chivas Guadalajara,1-0,Estadio Azteca,2007-03-19,L
clausura,2007,11,Tigres UANL,Pachuca,2-0,Estadio Universitario de Nuevo León,2007-04-12,L
clausura,2007,12,Chivas Guadalajara,CA Morelia,2-1,Estadio Akron,2007-03-22,L
clausura,2007,12,Cruz Azul,Tigres UANL,3-0,Estadio Azteca,2007-03-22,L
clausura,2007,12,Querétaro,Tecos,2-2,Estadio Corregidora,2007-03-24,X
clausura,2007,12,Monterrey,San Luis,3-2,BBVA Bancomer,2007-03-25,L
clausura,2007,12,Atlante FC,Pumas UNAM,1-1,Estadio Azul,2007-03-25,X
clausura,2007,12,Necaxa,América,1-2,Estadio Victoria de Aguascalientes,2007-03-25,V
clausura,2007,12,Pachuca,Atlas Guadalajara,4-2,Estadio Miguel Hidalgo,2007-03-25,L
clausura,2007,12,Santos Laguna,Veracruz,1-0,Nuevo Estadio Corona,2007-03-26,L
clausura,2007,12,Toluca,Chiapas,0-0,Nemesio Díez,2007-03-26,X
clausura,2007,13,Chiapas,Santos Laguna,1-1,Estadio Zoque VMR,2007-03-31,X
clausura,2007,13,Veracruz,Pachuca,0-5,Luis "Pirata" de la Fuente,2007-04-01,V
clausura,2007,13,San Luis,Chivas Guadalajara,1-0,Alfonso Lastras Ramirez,2007-04-01,L
clausura,2007,13,CA Morelia,Necaxa,0-1,Estadio Generalísimo José María Morelos y Pavón,2007-04-01,V
clausura,2007,13,Tigres UANL,Monterrey,3-3,Estadio Universitario de Nuevo León,2007-04-01,X
clausura,2007,13,Atlas Guadalajara,Cruz Azul,1-0,Estadio Jalisco,2007-04-01,L
clausura,2007,13,Toluca,Atlante FC,2-4,Nemesio Díez,2007-04-01,V
clausura,2007,13,Tecos,Pumas UNAM,2-2,Tres de Marzo,2007-04-01,X
clausura,2007,13,América,Querétaro,2-0,Estadio Azteca,2007-04-01,L
clausura,2007,14,Atlante FC,Tecos,2-2,Estadio Azul,2007-04-08,X
clausura,2007,14,Monterrey,Atlas Guadalajara,2-0,BBVA Bancomer,2007-04-08,L
clausura,2007,14,Cruz Azul,Veracruz,4-2,Estadio Azteca,2007-04-08,L
clausura,2007,14,Querétaro,CA Morelia,3-1,Estadio Corregidora,2007-04-08,L
clausura,2007,14,Chivas Guadalajara,Tigres UANL,1-0,Estadio Akron,2007-04-08,L
clausura,2007,14,Necaxa,San Luis,1-2,Estadio Victoria de Aguascalientes,2007-04-08,V
clausura,2007,14,Pumas UNAM,América,1-1,Olímpico de Universitario,2007-04-08,X
clausura,2007,14,Santos Laguna,Toluca,2-1,Nuevo Estadio Corona,2007-04-08,L
clausura,2007,14,Pachuca,Chiapas,3-0,Estadio Miguel Hidalgo,2007-04-09,L
clausura,2007,15,Chiapas,Cruz Azul,2-2,Estadio Zoque VMR,2007-04-14,X
clausura,2007,15,Veracruz,Monterrey,0-0,Luis "Pirata" de la Fuente,2007-04-15,X
clausura,2007,15,San Luis,Querétaro,1-0,Alfonso Lastras Ramirez,2007-04-15,L
clausura,2007,15,CA Morelia,Pumas UNAM,2-1,Estadio Generalísimo José María Morelos y Pavón,2007-04-15,L
clausura,2007,15,Tigres UANL,Necaxa,1-1,Estadio Universitario de Nuevo León,2007-04-15,X
clausura,2007,15,Atlas Guadalajara,Chivas Guadalajara,0-2,Estadio Jalisco,2007-04-15,V
clausura,2007,15,América,Tecos,2-1,Estadio Azteca,2007-04-15,L
clausura,2007,15,Santos Laguna,Atlante FC,3-0,Nuevo Estadio Corona,2007-04-15,L
clausura,2007,15,Toluca,Pachuca,0-2,Nemesio Díez,2007-04-16,V
clausura,2007,16,Cruz Azul,Toluca,0-0,Estadio Azteca,2007-04-22,X
clausura,2007,16,Monterrey,Chiapas,2-0,BBVA Bancomer,2007-04-22,L
clausura,2007,16,Pachuca,Santos Laguna,1-0,Estadio Miguel Hidalgo,2007-04-22,L
clausura,2007,16,Chivas Guadalajara,Veracruz,4-0,Estadio Akron,2007-04-22,L
clausura,2007,16,Querétaro,Tigres UANL,2-1,Estadio Corregidora,2007-04-22,L
clausura,2007,16,Necaxa,Atlas Guadalajara,2-1,Estadio Victoria de Aguascalientes,2007-04-22,L
clausura,2007,16,Pumas UNAM,San Luis,1-1,Olímpico de Universitario,2007-04-22,X
clausura,2007,16,Tecos,CA Morelia,4-0,Tres de Marzo,2007-04-22,L
clausura,2007,16,América,Atlante FC,1-0,Estadio Azteca,2007-04-22,L
clausura,2007,17,San Luis,Tecos,0-2,Alfonso Lastras Ramirez,2007-04-28,V
clausura,2007,17,Chiapas,Chivas Guadalajara,1-0,Estadio Zoque VMR,2007-04-28,L
clausura,2007,17,Veracruz,Necaxa,1-1,Luis "Pirata" de la Fuente,2007-04-29,X
clausura,2007,17,Atlante FC,Pachuca,1-4,Estadio Azul,2007-04-29,V
clausura,2007,17,CA Morelia,América,2-1,Estadio Generalísimo José María Morelos y Pavón,2007-04-29,L
clausura,2007,17,Tigres UANL,Pumas UNAM,1-1,Estadio Universitario de Nuevo León,2007-04-29,X
clausura,2007,17,Toluca,Monterrey,1-0,Nemesio Díez,2007-04-29,L
clausura,2007,17,Santos Laguna,Cruz Azul,2-0,Nuevo Estadio Corona,2007-04-29,L
clausura,2007,17,Atlas Guadalajara,Querétaro,2-0,Estadio Jalisco,2007-04-29,L
apertura,2008,1,Tecos,Pachuca,1-4,Tres de Marzo,2007-08-04,V
apertura,2008,1,Chiapas,Atlante FC,1-1,Estadio Zoque VMR,2007-08-05,X
apertura,2008,1,CA Morelia,Veracruz,1-1,Estadio Generalísimo José María Morelos y Pavón,2007-08-05,X
apertura,2008,1,Tigres UANL,San Luis,0-0,Estadio Universitario de Nuevo León,2007-08-05,X
apertura,2008,1,Atlas Guadalajara,Toluca,1-1,Estadio Jalisco,2007-08-05,X
apertura,2008,1,Pumas UNAM,Chivas Guadalajara,1-1,Olímpico de Universitario,2007-08-05,X
apertura,2008,1,Santos Laguna,Cruz Azul,2-0,Nuevo Estadio Corona,2007-08-05,L
apertura,2008,1,Necaxa,Monterrey,3-2,Estadio Victoria de Aguascalientes,2007-08-05,L
apertura,2008,1,Puebla,América,0-0,Cuauhtémoc,2007-08-06,X
apertura,2008,2,Veracruz,Atlas Guadalajara,2-1,Luis "Pirata" de la Fuente,2007-08-11,L
apertura,2008,2,Cruz Azul,Tigres UANL,1-0,Estadio Azteca,2007-08-12,L
apertura,2008,2,Monterrey,Puebla,2-0,BBVA Bancomer,2007-08-12,L
apertura,2008,2,San Luis,Necaxa,3-2,Alfonso Lastras Ramirez,2007-08-12,L
apertura,2008,2,Pachuca,CA Morelia,3-1,Estadio Miguel Hidalgo,2007-08-12,L
apertura,2008,2,Chivas Guadalajara,Tecos,0-0,Estadio Akron,2007-08-12,X
apertura,2008,2,Atlante FC,Pumas UNAM,1-0,Estadio Azul,2007-08-12,L
apertura,2008,2,Toluca,Santos Laguna,2-3,Nemesio Díez,2007-08-12,V
apertura,2008,2,América,Chiapas,6-1,Estadio Azteca,2007-08-12,L
apertura,2008,3,Tecos,Atlante FC,0-3,Tres de Marzo,2007-08-18,V
apertura,2008,3,Chiapas,Monterrey,0-0,Estadio Zoque VMR,2007-08-19,X
apertura,2008,3,San Luis,Cruz Azul,3-1,Alfonso Lastras Ramirez,2007-08-19,L
apertura,2008,3,Tigres UANL,Toluca,0-1,Estadio Universitario de Nuevo León,2007-08-19,V
apertura,2008,3,Atlas Guadalajara,Pachuca,0-1,Estadio Jalisco,2007-08-19,V
apertura,2008,3,Pumas UNAM,América,1-1,Olímpico de Universitario,2007-08-19,X
apertura,2008,3,Santos Laguna,Veracruz,2-0,Nuevo Estadio Corona,2007-08-19,L
apertura,2008,3,Necaxa,Puebla,2-1,Estadio Victoria de Aguascalientes,2007-08-19,L
apertura,2008,3,CA Morelia,Chivas Guadalajara,1-0,Estadio Generalísimo José María Morelos y Pavón,2007-08-20,L
apertura,2008,4,Veracruz,Tigres UANL,2-1,Luis "Pirata" de la Fuente,2007-08-25,L
apertura,2008,4,Cruz Azul,Necaxa,3-0,Estadio Azteca,2007-08-26,L
apertura,2008,4,Monterrey,Pumas UNAM,1-0,BBVA Bancomer,2007-08-26,L
apertura,2008,4,CA Morelia,Atlante FC,1-1,Estadio Generalísimo José María Morelos y Pavón,2007-08-26,X
apertura,2008,4,Pachuca,Santos Laguna,0-1,Estadio Miguel Hidalgo,2007-08-26,V
apertura,2008,4,Chivas Guadalajara,Atlas Guadalajara,3-1,Estadio Akron,2007-08-26,L
apertura,2008,4,Toluca,San Luis,2-1,Nemesio Díez,2007-08-26,L
apertura,2008,4,Puebla,Chiapas,1-2,Cuauhtémoc,2007-08-26,V
apertura,2008,4,América,Tecos,4-1,Estadio Azteca,2007-08-26,L
apertura,2008,5,Santos Laguna,Chivas Guadalajara,2-1,Nuevo Estadio Corona,2007-08-29,L
apertura,2008,5,Cruz Azul,Toluca,3-1,Estadio Azteca,2007-08-30,L
apertura,2008,5,San Luis,Veracruz,2-1,Alfonso Lastras Ramirez,2007-08-30,L
apertura,2008,5,CA Morelia,América,2-1,Estadio Generalísimo José María Morelos y Pavón,2007-08-30,L
apertura,2008,5,Atlas Guadalajara,Atlante FC,1-2,Estadio Jalisco,2007-08-30,V
